video_id,video_title,video_date,comment_text,comment_date
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,pak titip suara rakyat indonesia ya pak❤,2024-02-14T16:44:05Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Smg ❤❤❤❤❤❤❤❤negara indonesia rakyat gak ada yg miskin. Amin,2024-02-14T16:43:52Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Alhamdulillah terwujud,2024-02-14T16:43:52Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Presiden dan wakil presiden kita ...jossss selamat untuk brjuang indonesia maju,2024-02-14T16:43:30Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,All in 02 mana suaranya❤,2024-02-14T16:43:28Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Congartulation .. pragib ... tapi janji harus di tepat makan grtis untuk anak sekolah ....,2024-02-14T16:43:28Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,kalau udah kalah \nterima dengan hati yg legowo\nsemoga pk Prabowo menjadi yg amanah bagi rakyat indonesia,2024-02-14T16:43:22Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,"Kalah koar""😂",2024-02-14T16:43:18Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Dh lahhh yg kalah sono tidurrrrr dh mlm nnti tkut pingsan mlihat 02 lg happy❤,2024-02-14T16:43:02Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,😂😅 narasix jgn d arah kn k arah provokatif brow.\nPsiapan ini sdh dbaca jauh2 hari...kalau hsl quik qoun sdh jls....\nDan ini bkn selebrasi dini....\nTp scara logika akal sehat...angka smentara 51% k atas...\nTdk mungkin d kejar lagi...\nJustru jd tanda tanya besar klo sdh msk 90% suara msk...tiba sm psentasex.\nMikirrrrt..😂,2024-02-14T16:42:58Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Saya mau lihat  apakah ppp menjadi oposisi,2024-02-14T16:42:39Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Alhamdulillah pak wowo unggul✌️,2024-02-14T16:42:34Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,❤❤❤,2024-02-14T16:42:05Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,No 2 gas,2024-02-14T16:41:54Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Selamat buat nomor 2 pilihan rakyat.,2024-02-14T16:41:51Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Kena mental diteriakin BPK presiden tuh,2024-02-14T16:41:48Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,✌️✌️✌️✌️✌️✌️,2024-02-14T16:41:04Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Kata teman ku Alhamdulillah bakal CLBK,2024-02-14T16:41:03Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Sehat terus pak Prabowo Subianto dan gibran menang dalam satu putaran,2024-02-14T16:40:55Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,SELAMAT YA PONAKAN KU KATA SI PAMAN MK😂😂😂,2024-02-14T16:40:33Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Hasil akhir nya kapan si? Tkut ada kecurangan nnti😢,2024-02-14T16:40:32Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,SIAPAPUN PRESIDENTNYA SAYA NUNGGU KOMENG NGUSILIN ANGGOTA DEWAN 😹😹😹😹,2024-02-14T16:40:32Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,"Sekarang mereka akan menggunakan dirty vote untuk hasil kemenangan pragib. Suara rakyat suara Tuhan jadi apapun hasilnya mereka adalah yang di pilih oleh Tuhan untuk memimpin bangsa ini, jika Paslon 01 dan 03 menyangkal hasil ini maka mereka mendustai kehendak Tuhan.",2024-02-14T16:40:23Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Selamat syukur atas terpilihnya capres cawapres prabowo gibran selamat menjalani tugas sebagai pemimpin nkri ❤❤❤❤❤,2024-02-14T16:40:12Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Prabowo Presiden ✌️🇮🇩,2024-02-14T16:40:04Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Pak prabowo kami anak 80an mendukung mu terus...,2024-02-14T16:39:55Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Saat 02 mengukir sejarah di republik ini❤❤❤😇😇😇✌️✌️,2024-02-14T16:39:46Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Yang PENTING GANJAR GK JADI PRESIDENT,2024-02-14T16:39:40Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,selamat untuk kita tidak bisa bersuara bebas mengkritik bebas 😂😂😂😂,2024-02-14T16:39:38Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Alhamdulilah pak Prabowo menang semoga amanah saya dukung dari dulu,2024-02-14T16:39:33Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Siapapun pemenangnya akan kami tagih janjimu di dunia hingga akhirat nanti,2024-02-14T16:39:25Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,❤❤,2024-02-14T16:39:22Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,02 still win the game 🎉,2024-02-14T16:39:12Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,INFO PETUGAS KPPS YG MENINGGAL DUNIA TAHUN INI . . . . .??,2024-02-14T16:39:03Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,"akhirnya pa,perjuangan bapa enggak sia sia🥺🥹",2024-02-14T16:39:02Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,"Menggambarkan kalau penduduk Indonesia sebagian besar tidak faham kondisi demokrasi di negeri ini.\nKemenangan itu relatif,tapi rekam jejak tak dapat terhapus.\nSelamat menikmati kehancuran demokrasi di negeri tercinta ini.",2024-02-14T16:38:54Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Sekian Kali Nyoblos Foto Pak Prabowo. Saat inilha berbuah kemenangan😊,2024-02-14T16:38:50Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,"Siapa pun yang terpilih jadi presiden semoga, Indonesia semakin maju😌",2024-02-14T16:38:42Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,ALHAMDULILLAH...KUDOS! to both Bapak Prabowo Subianto & Mas Gibran Rakabuming Raka for your winning...Regards from Malaysia!,2024-02-14T16:38:41Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,02,2024-02-14T16:38:23Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,"Congrats kalau 02 beneran menang, di tunggu makan gratisnya pak 🤭",2024-02-14T16:38:04Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,16% 😂😂😂,2024-02-14T16:37:58Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,"pilihan cerminan dari yang memilih, entah indonesia akan makin maju atau tambah mundur, di masa depan para pemilih akan menuai apa yang ditabur, hanya waktu yg bisa menjawab.",2024-02-14T16:37:34Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Ini udah fix??,2024-02-14T16:37:30Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Allhamdulillah ka laksana pa Gemoy..3xkalah dan sekarang bapak yg jd juara nya❤❤❤,2024-02-14T16:37:29Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,aku belum siap ad cawapres ceboll😅😅,2024-02-14T16:37:16Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Jagan denger yg iri,2024-02-14T16:37:13Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Sampai bila pun Indonesia takkan maju..,2024-02-14T16:37:05Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,kayaknya miftah ngga tau teori2 statistika ya,2024-02-14T16:36:59Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,"Buktinya di kampung""\n02 menang telak GK ada kecurangan atau yg lain""😂😂😂😂✌️✌️✌️✌️✌️",2024-02-14T16:36:46Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,WELCOME PRESIDEN PRABOWO WAKIL PRESIDEN GIBRAN 😂,2024-02-14T16:36:10Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,"Siapapun yg jadi presiden boleh,yg penting jgn membangun dgn pajak tinggi, subsidi hrs kembali ke jaman SBYgt, OK!!!",2024-02-14T16:36:06Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Ketika 01 dan 03 memberikan score pada waktu debat maka kami pendukung Prabowo memberikan score di TPS. Menyalah Abangkuhhhhhhh🔥🔥🔥✌️,2024-02-14T16:35:55Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Tidak sia-sia saya mendukung prabowo siang malam saya memasang baliho Prabowo Gibran semoga Indonesia maju selamat Prabowo Gibran negara Indonesia ada di tangan kalian berdua,2024-02-14T16:35:51Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,"Ya Allah terimakasih telah memenangkan sosok prabowo menjadi presiden , sehatkanlah beliau, izinkan lah kebaikan untuk memajukan negeri ini ,mensejahterakan rakyatnya, berkahi negeri ini bersama pak prabowo dan rakyat yg engkau cintai Ya Allah,.AMIN AMIN AMIN YA ROBBAL ALAMIN.",2024-02-14T16:35:46Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,1 atau 2 ga masalah asal jangan 3.... Alhamdulillah,2024-02-14T16:35:46Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Selamat kepada presiden terpilih..,2024-02-14T16:35:43Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,"Jangan senang dulu, masih blm 10% suara Real Count yg masuk & lihat sebarannya. Sama kejadian th 2019, kubu PS sdh deklarasi kemenangan. Tdk tahunya, terjungkal",2024-02-14T16:35:36Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,✌✌✌✌,2024-02-14T16:35:30Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Kami rakyat tidak percaya hasil hitung cepat.,2024-02-14T16:35:20Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,"الحمد لله،  اللهم صل على سيدنا محمد وعلى اله\nYa Allah ,hari ini adlh hari penentu Imam / pemimpin kami 5 tahun kedepan nya,  berikan lah kami pemimpin terbaik menurutmu yaa Allah, engkau maha segala nya,. Jika ada tangan2 ,niat, perbuatan yg merugikan org banyak,  birsihkan lah dgn Cara mu,  gagalkan, binasakan lah mereka semua nya, matikan lah dlam ke adaan mengenaskan,  azablh mereka beserta keluarga2 nya baik itu ketika di dunia, lebih2 di akhirat kelak yaa Allah🤲🤲🤲",2024-02-14T16:35:18Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,"timses 01 ga terima amat ya🤣 sampe masih suudzon aja liat acara 02 semeriah itu, dibilang mencurigakan.. padahal memang wajar lah mempersiapkan apalagi punya modal, kalo yg gapunya modal apalagi kehabisan modal naaah mana mungkin bikin begituan🤪✌🏻",2024-02-14T16:35:01Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,"Bg mau nanya maaf saya awam,\nQuick count datanya dari mana ya ? sedangkan saya lihat di beberapa tps masih ada yang menghitung sampai jam 22.00 td 🙏",2024-02-14T16:34:55Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,SAYA HANYA KONSEN MEMPERHATIKAN EKSPRESI NAJWA,2024-02-14T16:34:47Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,"Persiden ko,duda,wakil nya snak ingusan apa cocok itu,hancur apa kata dunia bos?",2024-02-14T16:34:37Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,saya sangat sependapat dgn politikus PPP tsbt...jgan dihukum ya pak sandy kadernya. beliau memwakili suara ank muda.,2024-02-14T16:34:30Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Wah well preparation event,2024-02-14T16:34:29Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Ini sya gk mimpi kan . Bener prabowo yg menang . Gk sia² sya pilih nmr 2 . Dan deretannya bekasi utara hadir,2024-02-14T16:34:28Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,02,2024-02-14T16:34:19Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Alhamdulillah ✌🏼 satu putaran,2024-02-14T16:34:15Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Den miftah gk bs nerima kenyataan 😂😂😂😂😂,2024-02-14T16:33:55Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Bung Karno pak😂😂,2024-02-14T16:33:33Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Sekarang bukan lagi 01 02 03.  Mari sama2 dukung kinerja presidrn dan wakil presiden baru kita.,2024-02-14T16:33:32Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,"Kemaren bukan siapa2 nanti jd Presiden gibran, terimakasih mk😁",2024-02-14T16:33:32Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,🎉𝚋𝚛𝚊𝚟𝚘 02🎉,2024-02-14T16:33:32Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Kalau saya lihat tdk jauh beda dengan survey terdahulu.apa survey yg lalu itu yg ditampilkan.\nDlm masa kampanye lapangan nol dua biasa saja.sedang amin selalu meledak tp masuk akalkah amin cuma dibawah 30  %,2024-02-14T16:33:28Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,"baru taun ini pilpres yg lbh byk dibahas dan di higlight adalah wapresnya(gibran) bkn capresnya, itu jelas membuktikan krn ada something yg terjadi, smpe sini paham kan",2024-02-14T16:33:09Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Yg penting jangan menang partai banteng,2024-02-14T16:33:09Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,"Aku bangga sama pak de, tidak sia sia aku mencoblos tadi",2024-02-14T16:33:08Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Apa yg trjadi bila penghitungan riel coun kpu berbeda hasil,2024-02-14T16:33:00Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Astagfirullah,2024-02-14T16:32:56Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,"kasihan itu jubir 01, ga diajak ngomong. kebanyakan menghayal sih",2024-02-14T16:32:53Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,culas,2024-02-14T16:32:38Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Bismillah na'am benar!! Jangan seneng seneng dulu ya!! Patut dipertanyakan ini sudah di siapkan.\nKarena memang sudah di setting oleh sutradara yang yang handal. Tapi skenario tuhan Allah semesta alam akan ada kejutan-kejutan.,2024-02-14T16:32:30Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Astagfirullah,2024-02-14T16:32:06Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Alhamdulillah..✌️✌️,2024-02-14T16:31:52Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Dengan perayaan ini kok saya jadi ngeri kalau ada kecurangan. 🙏🙏🙏,2024-02-14T16:31:43Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,all in pragibbbb🎉🎉🎉🎉🎉,2024-02-14T16:31:36Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Welcome back Cendana,2024-02-14T16:31:33Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,"Nangis ya Allah. Terima kasih ya Allah. Semoga mereka berdua amanah, aamiin yarabbal alamin🤲🏻",2024-02-14T16:31:32Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Alhmdllah yallah akhirnya BPK Prabowo jadi presiden ✌🏽🦅🦅,2024-02-14T16:31:29Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Pak Prabowo yang terbaik dari yang baik. sekarang waktu nya menunjukan bahwa Bapak tidak seperti yang mereka ucapkan. ❤❤❤,2024-02-14T16:31:28Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Alhamdulillah,2024-02-14T16:31:18Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,"Bang semi berjiwalah kesatria, nama'y jga kompetisi ada yg menang ada yg kalah, ngga mungkin menang semua, kalah semua, kalah jangan dengki, menang jangan jumawa, tim no 1 dan 03 jga kumpul tim tkn sama lah",2024-02-14T16:31:16Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Bismillah ❤️❤️❤️❤️ semoga BPK dan maz Gibran,2024-02-14T16:31:12Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Ramalan Gusdur terbukti😢🥰✌️✌️🥰,2024-02-14T16:31:10Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,"Oouuppss sabri dulu boss quick count ini hanya utk paslon 02 aja,, paslon 01 Dan 03 tdk percaya quick count,, 😂😂😂😂",2024-02-14T16:31:08Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Udah bisa lh tidur nyenyak pak prabowo😁😁 semoga amanah dalam meneruskan tugas pak Jokowi.  ✌️✌️👍salam dari Sambas Kalimantan Barat,2024-02-14T16:31:05Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,"Nomor duo, pabroro 🥰✌️",2024-02-14T16:30:55Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,🎉🎉🎉🎉🎉🎉,2024-02-14T16:30:30Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,01 03 msh aja julid jd tamu nazwa,2024-02-14T16:30:23Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Yessss pilihanku 02. Menang Quick count jauh dari paslon 03,2024-02-14T16:30:10Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,I love you,2024-02-14T16:30:07Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Wkwkwkwk itu yg baju putih lucu2 imut😂😂😂😂,2024-02-14T16:29:54Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Berubah preet,2024-02-14T16:29:47Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,All in prabowo bosss✌️,2024-02-14T16:29:44Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,"Jika eksekutif, legislatif dan yudikatif sudah bersinergi, maka terjadilah dinamika bermitra dari sudut oposisi, beranjak dari hati yang lapang dan harapan yang sederhana, untuk merubah dari dalam dengan tenang atas kebudayaan yang melukis Indonesia tanah airku saat ini, maka akan aku awali dengan InsyaAllah dan akan juga ku akhiri dengan Alhamdulillah. ❤",2024-02-14T16:29:42Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Tiga kali milih prabowo..\nAkhirnya menang juga.\nSelamat moga bisa menaikan ekonomi indonesia yg lebih baik lagi,2024-02-14T16:29:34Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Under 30 % Mendadak low profile 01 😅,2024-02-14T16:29:33Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Kasihan bu Putri di keroyok.,2024-02-14T16:29:22Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,"Kalo sudah benci, apa aja yg dilakuin org yg dibenci, wlwpun bener akan kelihatan tetep salah. Bapak perwakilan 03 ni drtd nyerang Jokowi senior dan Jokowi Junior Mulu deh pak.\nUdah gitu apaan sih kata2nya, pake bilang kemungkinan kalo prabowo mangkat gmna? Kan waktu ke pelantikan masih 8 bulan. Gmna kalo ada apa2, yg naik yg gantiin siapa.\nHaduuuuh berdoa yg baik2. Apalagi buat umur orang lain. Hati2 loh Pak.",2024-02-14T16:29:17Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,"Terharu sekali saya pak.. akhirnya terkabul juga org yg tulus membangun negri dgn hati & perasaan yg tinggi akan rakyat, bpk presidenku prabowo subianto, ingat kami ya pak org2 kecil yg susah akan pekerjaan pak.. mohon bantu kamo demi anak2 & kluarga kami, Alhamdulillah pak 🙏🙏🙏🙏🙏😭",2024-02-14T16:29:06Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Selamat jendral.. Tugas kami selesai mengantarkan jendral ke RI 1..❤❤❤❤,2024-02-14T16:28:37Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Bombong Marcos is Real🔥🔥🔥,2024-02-14T16:28:35Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,GASSSSS...02,2024-02-14T16:28:32Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Satu putaran😁,2024-02-14T16:28:29Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,03 suren aja suren,2024-02-14T16:28:26Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Ini lah bukti setiap perjuangan pasti ada hasilnya 😢,2024-02-14T16:28:00Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,"03 msh gk trima suara didapat cuma segitu, wong gmna lgi toh di Kampung sy suara 03 gk ada😂",2024-02-14T16:27:57Z
r2pja-r-HrA,[PART 2] Musyawarah: Hasil Quick Count Pilpres 2024,2024-02-14T16:08:35Z,Haduuh SDM kita memang patut dipertanyakan....,2024-02-14T16:27:54Z
